,album_title,track_specific_info,version_ids,has_track_specific_info_in_release_credits,title,track_artist,album,labels,release_year,instruments,genre,format,countries_of_release,catalog_numbers,requires_manual_check,id_str,url,position,release_id,duration
54,Hotel Sentimental = Heartbreak Hotel,,"13435305, 13433711",False,Hotel Sentimental = Heartbreak Hotel,The Jacksons,Hotel Sentimental = Heartbreak Hotel,CBS,1981,Producer [Associate],"Funk / Soul, Electronic",Vinyl,Ecuador,133-0075,False,Hotel Sentimental = Heartbreak Hotel in Hotel Sentimental = Heartbreak Hotel,https://www.discogs.com/release/13435305-The-Jacksons-Hotel-Sentimental-Heartbreak-Hotel,A,13435305,
55,Streets Of Fire - Music From The Original Motion Picture Soundtrack,,"4529664, 11141649, 1727506, 10206233, 3102755, 3456554, 23311940, 7524429, 10530900, 6324312, 18183772, 1989213, 12826219, 4641389, 6787186, 9979518, 4439176, 3249291, 18874000, 11750033, 8084625, 23502482, 16286869, 9280157, 8469671, 16268971, 3267759, 3740342, 11835062, 575160, 8441530, 13012155, 15194305, 6252742, 8697543, 4547271, 19250374, 19193548, 9448665, 14875354, 12402396, 11694305, 12173029, 13211367, 11692270, 7856367, 13261045, 10271990, 11013381, 9170190, 4857111, 5826842, 9030955, 4969775, 4225843, 12840759, 1445186, 11971396, 15201097, 13536084, 6448474, 4056414, 1238879, 12013422, 9768313, 14588283, 17514373, 13220231, 15439243, 5702028, 5177758, 14416800, 12436898, 7252898, 14626736, 6606258, 9677750, 14047165, 1792448, 19592641, 8338882, 5280204, 9140187, 3569118, 5428191, 5820897, 10164708, 8706533, 7089136, 990706, 12108794, 11708926",False,Countdown To Love,Various,Streets Of Fire - Music From The Original Motion Picture Soundtrack,MCA Records,1984,"Producer, Lead Vocals, Backing Vocals [All], Instruments [All]","Stage & Screen, Rock",Vinyl,US,MCA-5492,False,Countdown To Love in Streets Of Fire - Music From The Original Motion Picture Soundtrack,https://www.discogs.com/release/1238879-Various-Streets-Of-Fire-Music-From-The-Original-Motion-Picture-Soundtrack,A4,1238879,3:00
56,Streets Of Fire - Music From The Original Motion Picture Soundtrack,,"4529664, 11141649, 1727506, 10206233, 3102755, 3456554, 23311940, 7524429, 10530900, 6324312, 18183772, 1989213, 12826219, 4641389, 6787186, 9979518, 4439176, 3249291, 18874000, 11750033, 8084625, 23502482, 16286869, 9280157, 8469671, 16268971, 3267759, 3740342, 11835062, 575160, 8441530, 13012155, 15194305, 6252742, 8697543, 4547271, 19250374, 19193548, 9448665, 14875354, 12402396, 11694305, 12173029, 13211367, 11692270, 7856367, 13261045, 10271990, 11013381, 9170190, 4857111, 5826842, 9030955, 4969775, 4225843, 12840759, 1445186, 11971396, 15201097, 13536084, 6448474, 4056414, 1238879, 12013422, 9768313, 14588283, 17514373, 13220231, 15439243, 5702028, 5177758, 14416800, 12436898, 7252898, 14626736, 6606258, 9677750, 14047165, 1792448, 19592641, 8338882, 5280204, 9140187, 3569118, 5428191, 5820897, 10164708, 8706533, 7089136, 990706, 12108794, 11708926",False,Countdown To Love = A Punto De Amar,Various,Streets Of Fire - Music From The Original Motion Picture Soundtrack,MCA Records,1984,"Producer, Lead Vocals, Backing Vocals [All], Instruments [All]",Rock,Vinyl,Mexico,LCA-6282,False,Countdown To Love = A Punto De Amar in Streets Of Fire - Music From The Original Motion Picture Soundtrack,https://www.discogs.com/release/8469671-Various-Streets-Of-Fire-Music-From-The-Original-Motion-Picture-Soundtrack,A4,8469671,3:00
57,Streets Of Fire - Music From The Original Motion Picture Soundtrack,,"4529664, 11141649, 1727506, 10206233, 3102755, 3456554, 23311940, 7524429, 10530900, 6324312, 18183772, 1989213, 12826219, 4641389, 6787186, 9979518, 4439176, 3249291, 18874000, 11750033, 8084625, 23502482, 16286869, 9280157, 8469671, 16268971, 3267759, 3740342, 11835062, 575160, 8441530, 13012155, 15194305, 6252742, 8697543, 4547271, 19250374, 19193548, 9448665, 14875354, 12402396, 11694305, 12173029, 13211367, 11692270, 7856367, 13261045, 10271990, 11013381, 9170190, 4857111, 5826842, 9030955, 4969775, 4225843, 12840759, 1445186, 11971396, 15201097, 13536084, 6448474, 4056414, 1238879, 12013422, 9768313, 14588283, 17514373, 13220231, 15439243, 5702028, 5177758, 14416800, 12436898, 7252898, 14626736, 6606258, 9677750, 14047165, 1792448, 19592641, 8338882, 5280204, 9140187, 3569118, 5428191, 5820897, 10164708, 8706533, 7089136, 990706, 12108794, 11708926",False,Cuenta Regresiva Al Amor = Countdown To Love,Various,Streets Of Fire - Music From The Original Motion Picture Soundtrack,MCA Records,1984,Producer,Rock,Vinyl,Argentina,83538,False,Cuenta Regresiva Al Amor = Countdown To Love in Streets Of Fire - Music From The Original Motion Picture Soundtrack,https://www.discogs.com/release/10164708-Various-Calles-De-Fuego-M%C3%BAsica-De-La-Banda-Original-De-Sonido-De-La-Pel%C3%ADcula-Strees-Of-Fire,A4,10164708,3:00
58,Private Joy,,"3215992, 1029929, 8879923, 11292676",False,Private Joy (Bonus Beats Plus Bass),Cheyne,Private Joy,MCA Records,1985,Producer,"Stage & Screen, Electronic",Vinyl,US,MCA-23583,False,Private Joy (Bonus Beats Plus Bass) in Private Joy,https://www.discogs.com/release/3215992-Cheyne-Private-Joy,B2,3215992,4:28
59,Private Joy,,"3215992, 1029929, 8879923, 11292676",False,Private Joy (Extended Version),Cheyne,Private Joy,MCA Records,1985,Producer,"Stage & Screen, Electronic",Vinyl,US,MCA-23583,False,Private Joy (Extended Version) in Private Joy,https://www.discogs.com/release/3215992-Cheyne-Private-Joy,A,3215992,5:30
60,Private Joy,,"3215992, 1029929, 8879923, 11292676",False,Private Joy (Instrumental),Cheyne,Private Joy,MCA Records,1985,Producer,"Stage & Screen, Electronic",Vinyl,US,MCA-23583,False,Private Joy (Instrumental) in Private Joy,https://www.discogs.com/release/3215992-Cheyne-Private-Joy,B1,3215992,5:44
61,Weird Science - Music From The Motion Picture Soundtrack,,"14426177, 624354, 15337410, 15457793, 9687621, 1820997, 4805543, 3931816, 21527209, 13881894, 7594247, 7255022, 4813392, 4866225, 3788504, 4065177, 11062715",False,Private Joy,Various,Weird Science - Music From The Motion Picture Soundtrack,MCA Records,1985,"Producer, Backing Vocals","Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Private Joy in Weird Science - Music From The Motion Picture Soundtrack,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,A2,624354,4:17
62,Destiny / Triumph / Victory,,3795276,False,All Night Dancin',Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,All Night Dancin' in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,1-7,624354,6:10
63,Destiny / Triumph / Victory,,3795276,False,Be Not Always,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Be Not Always in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,3-4,624354,5:35
64,Destiny / Triumph / Victory,,3795276,False,Blame It On The Boogie,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Blame It On The Boogie in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,1-1,624354,3:36
65,Destiny / Triumph / Victory,,3795276,False,Bless His Soul,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Bless His Soul in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,1-6,624354,4:57
66,Destiny / Triumph / Victory,,3795276,False,Body,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Body in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,3-8,624354,5:05
67,Destiny / Triumph / Victory,,3795276,False,Can You Feel It,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Can You Feel It in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,2-1,624354,5:58
68,Destiny / Triumph / Victory,,3795276,False,Destiny,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Destiny in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,,624354,
69,Destiny / Triumph / Victory,,3795276,False,Destiny,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Destiny in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,1-5,624354,4:53
70,Destiny / Triumph / Victory,,3795276,False,Everybody,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Everybody in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,2-4,624354,5:01
71,Destiny / Triumph / Victory,,3795276,False,Give It Up,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Give It Up in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,2-8,624354,4:20
72,Destiny / Triumph / Victory,,3795276,False,Lovely One,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Lovely One in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,2-2,624354,4:51
73,Destiny / Triumph / Victory,,3795276,False,One More Chance,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,One More Chance in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,3-3,624354,5:02
74,Destiny / Triumph / Victory,,3795276,False,Push Me Away,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Push Me Away in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,1-2,624354,4:19
75,Destiny / Triumph / Victory,,3795276,False,Shake Your Body (Down To The Ground),Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Shake Your Body (Down To The Ground) in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,1-4,624354,8:01
76,Destiny / Triumph / Victory,,3795276,False,State Of Shock,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,State Of Shock in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,3-5,624354,4:30
77,Destiny / Triumph / Victory,,3795276,False,That's What You Get For Being Polite,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,That's What You Get For Being Polite in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,1-8,624354,4:59
78,Destiny / Triumph / Victory,,3795276,False,The Hurt,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,The Hurt in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,3-7,624354,5:20
79,Destiny / Triumph / Victory,,3795276,False,Things I Do For You,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Things I Do For You in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,1-3,624354,4:06
80,Destiny / Triumph / Victory,,3795276,False,This Place Hotel,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,This Place Hotel in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,2-5,624354,5:44
81,Destiny / Triumph / Victory,,3795276,False,Time Waits For No One,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Time Waits For No One in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,2-6,624354,3:23
82,Destiny / Triumph / Victory,,3795276,False,Torture,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Torture in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,3-1,624354,4:51
83,Destiny / Triumph / Victory,,3795276,False,Triumph,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Triumph in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,,624354,
84,Destiny / Triumph / Victory,,3795276,False,Victory,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Victory in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,,624354,
85,Destiny / Triumph / Victory,,3795276,False,Wait,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Wait in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,3-2,624354,5:24
86,Destiny / Triumph / Victory,,3795276,False,Walk Right Now,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Walk Right Now in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,2-7,624354,6:28
87,Destiny / Triumph / Victory,,3795276,False,We Can Change The World,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,We Can Change The World in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,3-6,624354,4:44
88,Destiny / Triumph / Victory,,3795276,False,Wondering Who,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Wondering Who in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,2-9,624354,4:19
89,Destiny / Triumph / Victory,,3795276,False,Your Ways,Various,Destiny / Triumph / Victory,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Your Ways in Destiny / Triumph / Victory,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,2-3,624354,4:32
90,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,,8536033,False,(We'll Always Be) Together,Various,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,(We'll Always Be) Together in Sweet And Lovely - The Best Of Nino Tempo & April Stevens,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,5,624354,
91,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,,8536033,False,All Strung Out,Various,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,All Strung Out in Sweet And Lovely - The Best Of Nino Tempo & April Stevens,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,13,624354,
92,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,,8536033,False,Begin The Beguine,Various,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Begin The Beguine in Sweet And Lovely - The Best Of Nino Tempo & April Stevens,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,6,624354,
93,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,,8536033,False,Deep Purple,Various,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,Deep Purple in Sweet And Lovely - The Best Of Nino Tempo & April Stevens,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,1,624354,
94,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,,8536033,False,I Can't Go On Livin' Baby Without You,Various,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,I Can't Go On Livin' Baby Without You in Sweet And Lovely - The Best Of Nino Tempo & April Stevens,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,15,624354,
95,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,,8536033,False,I Love How You Love Me,Various,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,I Love How You Love Me in Sweet And Lovely - The Best Of Nino Tempo & April Stevens,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,12,624354,
96,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,,8536033,False,I'm Confessin' (That I Love You),Various,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,I'm Confessin' (That I Love You) in Sweet And Lovely - The Best Of Nino Tempo & April Stevens,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,10,624354,
97,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,,8536033,False,I'm Fallin' For You,Various,Sweet And Lovely - The Best Of Nino Tempo & April Stevens,MCA Records,1985,,"Pop, Rock, Electronic, Stage & Screen",Vinyl,US,MCA-6146,False,I'm Fallin' For You in Sweet And Lovely - The Best Of Nino Tempo & April Stevens,https://www.discogs.com/release/624354-Various-Weird-Science-Music-From-The-Motion-Picture-Soundtrack,16,624354,
